Window_ID,Global_SampEn,Global_RMS,Mag_Var
245,-1.0868823412612374,1.297874835105849,-0.783708425840182
246,-0.6239314006766704,1.2137919414367413,-0.534874214751553
247,-0.6560040687374462,1.2232830947057474,-0.2512736396787935
248,-0.8781597821784458,1.2187764472927054,-0.10848675994423557
249,-0.3227647439197365,1.0283841886795257,-0.3265742983438127
250,-0.35740728872326794,1.1793700753577507,-0.0827297254970341
251,0.13622977440385725,0.9438335122416298,-0.18985357468671213
252,0.21853561240307806,1.0395714375110763,-0.18336636973474635
253,-0.4646050865156696,0.6066767084994953,-0.09931746180654362
254,1.1743534572588437,0.6992213694186314,-0.3147345504162417
255,0.5183591078120161,0.6091954721711352,-0.17315799190142167
256,0.3949242795202018,0.6313510886237557,-0.020317033667666972
257,-0.3074335323932876,0.6379797388170655,0.09736572334264804
258,0.689085689333929,0.5588045098983153,0.17612518152673137
259,0.6983701303949499,0.6039805612872791,-0.2722168217947461
260,0.7023740956188513,0.36280705602394997,-0.24633703622852135
261,-0.059726369670558235,0.4271458844777124,-0.24839431856423777
262,-0.47246862954627095,0.4542691330688291,1.3312967420102022
263,-0.969125964503159,-0.42454281070047784,0.9192308167240844
264,-1.4845627243759922,-0.1664108961210464,0.3718807579626191
265,-0.715824378524157,0.046664023382765006,0.5415169423690324
266,0.5349690017635246,-0.730059545566818,0.37177261098230885
267,0.594739055246339,-0.8545579923718738,0.4875618326682363
268,1.4517411909043865,-0.818489395024826,1.1092361835129947
269,0.9577728807665965,-0.8798463712305652,0.8419035704230975
270,0.562719467793635,-1.020618473007069,0.7032324663532694
271,1.4737227965113637,-1.0342642582274808,0.8672168086593901
272,1.3647503096167666,-1.049193559617371,0.8101615253302069
273,0.14823110801248376,-0.7599283802679397,0.7145843431614655
274,0.6180746428272692,-1.0111012966898876,0.7611574791415728
275,0.9339803878473681,-0.9475604744874035,0.8891465504992908
276,0.2886725859544911,-0.9217352066797653,0.9930217860335318
277,1.4051425886116335,-0.9286046446687287,0.8322366940857702
278,0.3703999374629559,-0.7711828344383349,0.6350146248076171
279,1.3339228118769062,-0.9362721407004864,0.38784014895846164
280,0.5245517416893173,-0.9352683290626788,0.2799465192692655
281,0.6405379320756597,-0.8011045725844079,0.0688901879763486
282,1.3291400142384955,-0.8986521782063381,0.7325343626811891
283,-1.8462238580355974,0.24618175810892542,0.2884172431532496
284,0.6821277037238486,-0.8872802849197062,0.27442228325701357
285,0.028241822339184746,-0.8887434235376178,-0.23565403208225072
286,-0.18011511483153364,-0.8617349568694519,0.49947880877665446
287,0.5751163773694088,-0.7953844978235762,0.6061193006487875
288,0.27895798157711393,-0.7595027572891537,0.27366145549230697
289,0.4830411299052798,-0.7115182359936504,0.6387773601973994
290,-0.3707813241808653,-0.22018096225363099,-0.37320360089531207
291,-2.90197882497932,0.205277780210127,0.08262198732702954
292,1.3311316655875611,1.3213956591786349,-0.032061179275195646
293,-0.02296531452694933,1.4504232180099308,-0.48867594398760233
294,-0.6055768556352364,1.430140191129643,-0.6453968000892373
295,-0.8799107010410466,1.5927011233442512,-0.35600154481470087
296,0.20150728775738402,1.702976608783936,-0.44607467294826036
297,-0.7446044995954365,1.6289022591034013,-0.5205715576644131
298,-0.3223540574570269,1.8300401436889733,-0.5737143974129166
299,-0.839748543632796,1.6721909805513198,-0.27467264743687875
300,-0.12375282140444345,1.4223754202972776,-0.43670616256916606
301,-0.22267524017058687,1.410300737280902,-0.31061495591830574
302,0.13283897512520923,1.466600870460365,-0.32720327030953544
303,-0.25734654086894604,0.8906441439427993,-1.1843421337690616
304,0.13467750246148213,0.8459564613920707,-0.973037547272319
305,0.6577254185993073,0.6375285516341813,-1.0274028970732794
306,0.5748802039636881,0.5440182939033797,-0.13230082277150076
307,0.1993648387679171,0.46762037750488666,-0.6650852073820253
308,-0.2856298701144569,0.16839440230507777,-1.005996061813121
309,0.714574020754826,0.1288847925932939,-1.1805131978647236
310,-0.5061852919503761,0.1942012879888373,-1.1978328977974597
311,-0.5738875932134637,0.3718655419705811,1.0234043074431385
312,-1.3648713917251625,0.5020110295595196,0.8114950121009025
313,1.2541989501393838,-0.7183705816573365,1.5062292428628534
314,0.28962417205766605,-0.7607025002816497,1.3694071708078621
315,-0.5443062946982138,-0.213413315073609,0.1575313615171262
316,-1.61826421410198,0.2802360035927163,1.0886685476177203
317,-2.036376349630157,-0.6107099817164141,1.9593824965937026
318,1.0712321283152335,-1.0514662873056662,1.5877292614065661
319,0.9688688542526651,-1.05101559314489,1.628622539605946
320,1.5145755535002827,-1.095463234020126,1.306430048726694
321,0.7981953983995044,-1.0571030663449061,1.5892584363518099
322,0.021400482838135976,-1.0763355818116669,2.3070876699875904
323,0.7866649046784497,-1.0484111237299862,1.9912713354985851
324,-2.1873263346760674,-0.07609547544449416,-0.6543574725081773
325,0.6417266964750058,-0.9803115887645568,-0.9276809331544048
326,2.240384294085678,-1.0074993389413711,-1.6850856393083753
327,0.41380936523610357,-1.0077287906829369,-1.9389608416162702
328,1.5541089368569192,-0.943742958639719,-2.1658456216136943
329,1.8032045312428677,-0.950942955330766,-2.150158952153423
330,0.8381824108755955,-0.9675575519390642,-1.8037461937462576
331,0.7808289431732621,-1.0140628956386064,-1.4545032165268013
332,0.7902360176399568,-0.8405677776434114,-1.890424078449101
333,-0.3664591134837406,-0.18089523418133593,-0.5576201615289169
334,-2.5250908657802293,-0.39225018804949663,1.2512663864739555
335,0.9318895993978982,-1.0421591912140091,1.2200341175934974
336,0.9982883842075191,-1.0486132996400441,0.9436569125786197
337,-0.34862055206844694,-0.8575218150523047,0.8420965142695771
338,0.31359878490665893,-0.9403085244513841,1.1676734174338181
339,-1.5552827283414443,-0.38362217093650663,0.9160320672295891
340,-1.73517074814955,-0.2698530712034462,-0.9843770256761983
341,-1.0053558414873551,1.1392427498354325,0.5735897848716711
342,1.0757106498684428,1.7713227921994503,-0.6270806135393562
343,0.9059332412689611,1.82599484032902,-0.3481043472137085
344,0.9102430706354916,2.021021474720588,-0.49291340648182885
345,0.8553100899192,1.9597043107421426,-0.5030735187478426
346,0.1881626583111343,1.91775584401725,-0.546331717882429
347,0.47328838174360777,1.7947987926472395,-0.2835289282318574
348,0.814668635377765,1.7015759440123654,-0.3173865816797767
349,0.6272021101099554,1.7082289611967112,-0.17668917017866523
350,0.44064087630506343,1.6343769541450797,-0.3750347214748146
351,0.14574938008406987,1.1784663624159717,-0.5075667897264134
352,0.16609380075808358,0.8748380042049207,-0.386099870552411
353,0.8597849800472016,0.7459138060699015,-0.43979243044168626
354,1.2879380768534832,0.6943908122303685,-0.577920470081991
355,0.9783091911750486,0.33393577289963833,-0.6031825648949207
356,0.3731878380685258,0.44108606669007017,-0.3362302096876871
357,0.5907326406473302,0.1569070148716437,-0.2225403415262693
358,0.852988428913847,0.30566142743776303,-0.5007270166788986
359,0.5992117884671374,0.240825939120027,-0.47206967095260244
360,-0.3638905736653755,0.437528174543733,-0.3293388688001266
361,0.04417463186937008,0.050080555165516905,0.9772363630123849
362,0.6357161338293047,-0.47173383164866345,0.17828713146227348
363,0.34945864617603706,-0.5078738966123456,0.4683190182708836
364,0.5897694017074829,-0.11565221134394077,-0.3982477141449772
365,0.8192767816261997,-0.7136729820649772,-0.6245327022497437
366,1.4517827405495842,-0.681047216895583,-0.07403869814520667
367,0.7315779056079128,-0.6805521244058045,0.011693107362268544
368,0.7658752216120089,-0.5479806224177937,-0.513529573597143
369,-0.6773305807142492,0.12218718554075537,0.7952808870234072
370,1.249549621678668,-0.5900932522108385,-0.24655905269541206
371,1.6104403129720914,-0.816344031631969,0.7075173105833642
372,1.3704642230674708,-0.81814590039489,0.7176771609471502
373,-0.08407597790511492,-0.8963088693643577,0.2872165325151488
374,1.2124008233006869,-1.013384195119103,-0.06177184932792346
375,0.5867194796320069,-1.0082145272685488,0.3215700699802663
376,0.8777750108622246,-0.6827322778017744,-0.06875680815821629
377,0.863804936302383,-0.9334575249032075,0.3920253695730702
378,0.20243941940315094,-0.7255257425206708,0.4810718424997936
379,0.6715334037732922,-1.0166848464817455,-0.11076528909375892
380,2.070829834895799,-1.0206469779654508,0.12359380943769566
381,0.35887351418184943,-0.9623935506833653,0.8669591107220824
382,1.0929635691013226,-0.9843687540135194,0.7548661830814094
383,0.9973317867828968,-0.9921460549289483,0.7639693872246394
384,-0.40231563718575364,-0.7095664492838472,0.22660497833834228
385,1.2948762322955703,-0.9929719567591735,0.48782286431659266
386,1.3131842063061012,-1.0139176887874055,0.17692777141714336
387,-0.0019681052778928046,-0.7731066717275651,0.5222690022512986
388,1.087778168026929,-0.8618489049819704,0.5835146036674178
389,-1.6682239585820542,-0.09444008975796048,0.04332140989633163
390,0.8339707754766295,-0.7132812977233273,-1.1463786047530646
391,-2.3811093424422958,0.9991518096010256,-0.05051730791146278
392,0.9725947423450844,1.7347825839092916,-0.26841526827819345
393,-0.31453969980933066,1.5325400362811796,-0.48449930711224193
394,-0.38256089610042476,1.5785394099960683,-0.7485300065150717
395,-0.7565132866801019,1.5281595704310158,-0.4996281962013583
396,0.34789357434106855,1.7268392228229295,-0.6151196974635388
397,-0.11651705885860682,1.7741039611346445,-0.6413752221855822
398,-0.3897589035953345,2.0330125073891856,-0.6312754111704247
399,0.44375657429788135,1.7266580803441771,-0.7876078837237941
400,-0.23331871601695267,1.6292663375616834,-0.7909402103254202
401,-0.3156586578911378,1.3124150679203233,-0.5903707988423154
402,0.5870245412497125,1.0861332230468073,-0.8004470340947487
403,-0.036368071762754896,1.120621560782863,-0.535237706970413
404,0.6978061864608657,0.7820380817128574,-1.2731985738300289
405,0.02918531554728676,0.5426962310559941,-1.2796259315303575
406,0.8666571507295239,0.5544092156614208,-1.365779500467107
407,0.3296853715703132,0.26848485863872007,-0.7615981806269527
408,-0.08086725414413007,0.21515897172457424,-1.5505427687792062
409,0.7245221791708188,1.057439983389621,-0.594780793020598
410,-0.06669784363222835,0.5618863379497198,-1.6203028845497394
411,-0.04827288634623203,0.05629148276615893,2.7410796400157915
412,0.5510050279739728,-0.5665738923997351,2.171705235396683
413,1.0012003754624097,-0.5151644092063097,1.5833834410204677
